temperature,sound,accel_x,accel_y,accel_z
32.9481,7.5521,-8.2458,23.2579,14.6959
27.587,4.1894,-5.3219,22.6919,9.529
28.9402,9.7562,-3.7951,20.3646,11.9288
31.6634,8.3503,-5.6401,23.8582,8.4467
32.1341,8.9295,-5.2784,18.8165,13.8648
29.2673,4.0921,-3.2686,18.5825,10.8519
34.9942,6.3644,-5.8471,24.2377,8.0643
33.341,5.2224,-5.8857,19.0822,10.7135
31.9556,6.5195,-8.4498,22.463,13.9835
27.0884,5.3787,-8.903,14.867,14.4652
29.5618,5.6788,-8.0897,23.2003,13.3518
33.3112,5.9565,-4.5712,20.0812,12.1431
29.5964,5.5056,-3.8214,14.8475,8.1496
27.7586,7.8963,-6.9544,19.3476,12.3579
28.472,9.0779,-9.3479,17.8377,13.1972
29.1906,9.4175,-5.0845,17.9003,13.5035
32.0484,4.6993,-9.0001,24.7426,10.796
28.2221,5.0927,-7.8192,15.1571,14.7118
32.2904,9.6639,-5.62,21.9017,11.5797
28.2111,7.3542,-8.2324,20.1042,14.7803
28.9354,6.285,-5.7138,24.8897,13.6729
30.3822,7.1151,-8.6371,17.556,12.4917
32.9649,6.9903,-4.7383,20.0191,14.5093
31.5145,9.7134,-4.6518,19.5195,12.3787
28.2045,6.1285,-7.0346,20.8579,14.0706
31.7159,6.7727,-7.1687,21.2669,7.0145
27.6352,9.0703,-9.7616,14.448,12.7569
33.2185,9.4958,-9.6051,20.2048,14.1969
32.4629,5.5875,-7.9009,14.3994,9.1395
31.8596,8.1392,-7.5452,14.7855,10.9791
30.7428,8.1061,-9.4936,19.3979,11.5788
33.5612,4.9631,-6.9088,14.7427,10.8482
31.545,5.3392,-6.6512,23.8642,10.2553
28.993,6.6132,-5.3572,14.8852,7.1715
27.9976,7.2822,-7.1442,20.3801,12.6657
29.3039,8.5642,-5.2538,22.0961,10.9157
29.2639,4.0792,-3.3908,18.7369,12.231
32.0506,7.201,-6.344,16.6456,8.5852
29.7416,8.0276,-9.6826,18.3728,8.2838
34.0407,7.8115,-5.9023,22.9839,6.864
34.9321,6.9152,-9.2185,14.4756,11.8169
29.0013,6.7248,-9.4853,24.0765,11.6328
30.666,6.2945,-8.1101,16.3026,12.4446
31.388,5.9256,-8.9829,17.6961,12.7398
31.0773,5.9252,-9.5744,15.9128,7.0212
30.3385,5.9146,-5.2762,16.3986,8.9068
34.2013,5.323,-8.9014,14.9278,10.9282
32.035,7.5503,-8.5314,22.5323,6.8911
29.6788,5.9314,-7.4457,21.2156,14.3893
32.9853,6.6819,-9.8675,24.0894,6.1093
32.0663,7.3347,-7.007,24.668,12.7191
28.2684,7.3542,-6.8991,14.3903,12.7514
34.3004,6.8008,-7.1883,24.5193,14.779
27.3115,7.4642,-6.5355,18.6158,13.2309
30.1642,4.9658,-5.1648,14.6629,11.6135
30.6412,6.5832,-9.9006,20.3776,11.5185
34.5971,9.1744,-8.1357,22.5443,8.0761
33.2126,5.9908,-3.7596,22.5762,6.9833
34.024,7.5067,-5.7298,15.3156,8.5424
29.2036,9.9844,-5.18,23.9995,14.6883
33.625,8.5755,-6.7635,23.6481,7.8086
30.632,8.1821,-4.3905,21.5189,7.606
29.0762,9.8699,-7.403,18.343,8.6646
29.5572,6.9883,-4.8619,21.281,6.2434
27.1549,7.7357,-7.6618,21.2993,7.2355
30.4846,5.3843,-9.1995,20.5741,13.0643
33.141,4.549,-6.8269,18.6122,8.4077
29.491,5.6461,-7.974,18.6715,6.1294
31.326,5.8078,-5.414,18.2042,13.4037
33.7247,5.6371,-4.6611,23.8542,11.9631
31.2106,9.4311,-7.446,17.655,6.6728
31.3714,8.5009,-5.308,16.5044,8.374
29.3735,6.007,-8.2632,14.0168,8.4153
33.323,6.2013,-9.9003,16.194,10.0455
34.0415,4.3778,-7.8844,19.3866,11.689
27.7653,8.3339,-5.1377,17.2427,6.0156
31.4554,4.008,-8.3753,15.8,14.341
27.4258,9.7282,-7.5286,23.9745,13.4461
32.1631,8.4934,-5.7294,22.4089,9.0053
27.2636,5.5166,-3.9024,15.6158,12.1372
27.2624,6.957,-3.4051,16.7458,7.7445
34.7386,5.2089,-3.8896,24.5166,10.5189
32.8423,4.1488,-8.2499,18.3982,11.634
31.679,9.5889,-4.0802,15.1186,9.4439
34.8625,9.3129,-7.7293,20.0878,9.3188
32.6507,7.0991,-6.1909,18.3834,14.3123
27.7856,8.6239,-8.0107,23.9733,14.6126
33.8962,4.9834,-8.4069,22.8183,13.0419
27.519,8.4503,-8.2477,17.4097,13.4637
33.3276,6.1043,-3.877,14.9866,8.6819
28.4399,7.5182,-7.5302,23.4511,6.4192
27.4869,9.3279,-4.2596,19.3511,7.2557
28.1772,5.7881,-5.2786,15.0358,10.332
33.5912,9.8277,-9.5641,23.9805,11.2146
34.2854,4.0064,-9.2669,14.708,7.6666
34.7821,8.6794,-4.7116,18.3371,6.0356
29.8771,4.9481,-9.7801,18.6631,12.6071
32.3042,4.5087,-8.778,21.7482,14.4787
27.1008,4.7647,-4.3475,17.4322,6.7499
30.1818,5.8339,-9.8205,23.1784,12.6812
27.6107,8.9566,-9.0153,22.7874,12.9963
32.4663,6.1134,-6.5128,17.7505,13.5885
34.0936,7.4779,-6.1721,20.8183,12.0876
32.9887,5.052,-8.8158,21.9828,13.2939
29.6677,7.2282,-8.7131,18.5358,13.8958
29.5182,9.1505,-6.8732,14.4614,9.3418
34.1083,5.0948,-5.7845,23.1805,9.4853
32.2694,5.7268,-4.1528,15.8901,11.6519
30.9306,5.6439,-9.2089,17.8271,12.3939
30.5403,8.1949,-8.5146,23.0268,7.7165
30.6577,7.4856,-4.1088,15.0882,14.6103
34.3594,5.7177,-9.5394,16.7196,14.075
31.484,4.0768,-9.4071,24.1024,11.9838
29.1971,8.2956,-8.6912,17.8952,12.1804
29.0764,9.287,-5.2051,19.83,8.1773
28.7105,6.8442,-7.1837,19.5441,9.2
31.8366,8.1733,-5.1044,19.0041,7.9697
33.4679,8.439,-3.9443,22.3092,8.2986
31.4643,6.7377,-4.537,22.6162,8.9985
33.29,5.9479,-5.4543,17.0594,7.8139
33.1744,7.1854,-5.6276,18.9309,11.6655
32.2898,9.1205,-4.4574,20.3502,10.0019
34.1492,7.8536,-9.7245,20.745,13.8619
30.0029,8.4416,-3.1666,16.1341,8.1097
29.8647,5.7355,-4.6234,17.7198,9.6421
33.1402,6.2304,-6.9208,20.2685,14.23
27.6048,4.8794,-7.2534,18.693,10.8569
28.8627,9.5982,-9.7617,23.4154,14.1414
30.693,5.4337,-9.7778,16.3499,6.5319
28.5688,6.5524,-8.0231,21.2734,7.4316
28.9863,9.7901,-5.6014,16.3519,11.1383
33.4527,6.0798,-7.2525,20.6474,12.7874
29.6755,6.4289,-3.1993,22.3322,12.4722
32.6799,8.3612,-4.4545,19.7363,11.291
33.4643,9.7443,-9.8708,19.3302,12.1603
30.2668,5.6296,-8.1182,21.3022,8.9418
29.1032,8.6476,-4.5372,16.8233,14.0207
28.0628,9.6863,-7.5957,19.1235,10.4407
33.2934,6.3334,-7.1259,22.5657,12.3408
34.6765,5.1573,-6.5027,14.04,13.9643
27.063,8.9941,-6.418,17.314,7.2572
27.7788,9.7145,-7.4273,21.6828,9.7929
34.8344,4.7744,-8.0722,24.4484,13.3643
30.5542,8.3943,-8.2949,23.6409,6.9499
32.4489,8.977,-5.8419,19.8324,6.4739
29.6949,4.4306,-4.6511,17.1992,10.1998
31.972,5.618,-5.0765,15.8805,9.8317
29.1422,5.2098,-4.159,17.8296,10.156
28.0979,8.7308,-6.0108,21.0244,10.518
32.0511,7.2182,-8.3992,20.9452,14.2
32.4829,7.9884,-5.4282,17.9757,13.8098
32.7071,8.6062,-6.4213,14.7221,13.425
34.5052,9.7247,-5.3521,20.9455,10.4069
29.2266,7.8105,-8.6324,20.6125,9.3532
31.2763,9.5817,-4.117,21.5352,8.5685
31.1729,9.6458,-5.9165,18.066,10.2578
30.6239,5.1669,-4.764,19.325,13.3526
29.4001,6.0192,-5.46,15.8398,10.8062
30.1159,5.48,-7.3801,15.8752,11.3632
30.287,6.6696,-6.5758,14.6223,12.2571
33.02,6.5307,-6.0179,15.7193,12.0154
33.5812,4.7378,-9.3551,20.6453,13.4399
28.9546,8.3193,-7.843,14.4131,10.0024
30.1556,7.1609,-6.4888,24.5559,8.7519
29.3125,4.8335,-9.8487,24.2379,9.5441
32.399,9.6465,-8.5167,23.0362,8.807
30.0699,9.8454,-7.2674,24.2624,14.8733
29.7684,9.3802,-6.8847,19.1331,6.9432
34.4501,8.621,-9.1197,17.9132,11.4949
28.9038,7.117,-7.9478,24.7523,7.1932
31.5333,4.5931,-7.6791,17.2685,7.619
31.2539,5.9036,-8.4126,23.3364,10.422
33.831,6.4054,-7.226,23.6166,6.0376
30.4118,9.7634,-5.017,14.4198,13.727
31.9018,6.3121,-7.1438,16.7973,14.3656
27.0614,7.0203,-3.842,22.0282,10.7632
31.262,9.3328,-4.272,20.396,9.4732
28.7645,9.2803,-3.8683,24.9653,7.0952
28.4381,6.247,-7.6122,23.1324,7.2687
27.8003,6.382,-9.7023,17.0356,10.5651
27.4358,6.8644,-9.668,17.2171,12.7051
27.7269,4.2616,-8.4559,15.3946,6.8868
28.9839,9.1096,-3.9866,15.9483,10.0527
29.3612,8.8628,-6.1707,19.8477,14.8883
33.0814,8.5673,-7.6557,20.3843,13.0875
32.4527,4.3647,-5.3986,24.9406,8.4859
28.0335,5.1924,-6.3318,14.7563,6.1583
32.2025,8.4991,-9.1848,23.0311,7.9348
34.9687,7.5944,-8.7582,22.6821,6.651
28.975,7.0854,-4.1177,19.7702,11.9102
32.7003,7.152,-8.634,17.7235,12.5909
29.3407,7.1349,-4.2328,24.3138,8.0074
28.0681,6.5642,-3.3039,18.8457,6.3611
28.0573,4.1597,-7.7693,23.1262,13.5557
34.8366,6.9915,-4.0952,23.7634,11.8014
32.3291,6.0785,-9.3599,19.0661,8.5294
34.4056,5.9501,-5.9159,21.7395,10.1993
34.8095,5.0638,-6.9277,24.4912,8.1629
28.2918,5.3319,-3.3171,22.3469,9.7967
32.6038,5.2416,-7.7648,21.0188,8.7074
29.7856,4.7101,-3.4894,15.0653,11.1105
34.5744,5.2909,-7.2099,23.403,7.6269
29.824,7.291,-5.4788,18.9813,13.2752
32.8062,5.9185,-4.0209,21.01,14.7849
32.2783,4.6077,-3.2745,20.9071,9.6326
32.8521,7.6762,-8.6891,24.5368,8.9465
28.8485,9.2442,-5.7705,23.1898,13.7112
30.5365,5.5809,-6.4138,19.4863,13.3955
30.8327,7.283,-6.2333,24.1139,11.2624
27.1626,8.3945,-5.4183,23.6034,10.93
30.9421,7.1697,-4.2064,14.9627,11.3292
28.9092,6.715,-4.5,16.7512,9.3947
32.0089,9.5285,-4.0185,24.4441,9.3265
31.3098,4.5403,-8.0926,22.1015,11.5285
34.5552,7.0402,-3.6372,16.7551,11.3157
32.0012,6.2849,-9.8637,22.3619,8.2517
28.4191,5.2437,-5.363,16.718,13.1916
28.1559,8.4097,-5.3171,16.8667,8.4343
29.8143,6.0864,-9.4686,18.5545,10.3426
32.6251,5.0971,-7.2786,21.7029,7.0789
29.1611,5.352,-4.8638,19.5962,12.9167
27.9787,5.9809,-9.5427,24.5839,8.501
30.8212,4.3741,-3.6194,23.3622,11.5063
32.0909,5.0991,-9.1443,17.3559,12.1001
34.8842,7.9536,-8.2549,19.5477,9.0148
33.6545,9.9176,-8.1502,22.6477,9.1928
32.4419,4.6723,-7.9759,24.1252,9.1394
29.3312,7.2931,-7.3994,14.5222,8.3535
27.3345,4.6637,-3.9252,18.5425,10.9002
33.0177,4.6524,-9.1441,23.7852,9.1817
29.5391,5.8142,-9.3889,16.0795,12.9812
28.6323,7.2647,-8.6151,24.2419,6.5418
32.6625,8.2006,-4.2848,23.6837,14.7078
28.7323,5.5555,-5.93,20.545,8.7375
32.0426,7.1809,-8.91,20.0034,10.9783
29.7058,4.9073,-9.044,21.6245,7.3369
28.1346,8.3584,-3.6895,16.3733,9.3328
28.6945,4.3188,-9.3561,24.6338,8.9787
33.094,7.7268,-6.751,15.8277,7.1343
29.9478,8.1414,-8.3306,24.2844,12.2066
34.5857,9.1412,-7.3375,14.3265,13.1147
30.4739,6.8624,-9.9052,19.48,6.6926
28.3704,9.0333,-6.591,23.202,8.5749
29.3058,5.2429,-4.8376,20.346,9.2828
32.6549,7.6655,-5.7591,14.0178,12.4865
32.5631,6.617,-7.8997,21.2269,10.2444
28.5555,8.4991,-8.1326,24.5666,7.687
30.9808,5.3175,-6.229,24.0471,13.9289
33.3357,7.5553,-3.1918,23.7412,8.9404
31.7762,9.4637,-3.4724,23.4736,10.7844
28.4454,7.9083,-6.712,21.5244,13.6223
30.846,7.2026,-4.5702,23.3101,13.7507
28.5338,4.966,-5.2066,20.8011,9.5343
28.3976,7.5041,-7.2983,22.8542,13.8279
27.331,5.4767,-8.4333,15.391,13.5751
31.4521,9.2779,-9.376,23.9904,8.6235
33.1829,5.7823,-6.7696,17.619,14.0186
29.2808,5.7562,-7.9558,20.1379,13.2075
28.4491,7.6347,-9.4019,16.9448,14.2339
28.678,7.0958,-3.9383,15.4933,13.2429
33.0259,7.0116,-4.5674,22.9474,14.0353
33.3477,7.1458,-4.4533,24.1848,7.1672
29.8643,6.6201,-5.8227,19.9797,11.5234
31.5704,6.8645,-5.3203,23.9662,11.2531
29.4253,9.7149,-8.4022,18.2778,6.6008
33.5616,4.8356,-4.4636,21.1512,6.0977
34.2578,9.8277,-3.5413,19.4846,9.3555
32.2681,4.2036,-9.6359,24.9679,9.5204
33.276,7.8805,-5.9626,21.6876,11.3533
34.6196,4.4131,-3.3516,19.5803,8.9152
32.0113,6.8156,-8.6349,22.025,14.5907
28.5127,8.5916,-9.4152,21.5677,6.4397
29.4224,5.4506,-8.9519,17.897,11.5169
29.5531,4.217,-9.3696,20.2734,12.5312
30.2125,5.2792,-4.0755,21.1872,8.5772
28.331,9.0842,-7.6322,21.4364,9.2727
29.3281,6.6418,-9.6457,17.5713,14.3711
33.8723,9.0253,-5.7377,20.846,6.7029
27.1182,9.7755,-3.2635,22.4104,8.0315
27.8702,8.4721,-6.06,22.2539,7.4305
28.7737,9.5957,-7.2312,19.57,7.7767
34.2771,5.5654,-3.4715,18.0596,11.6192
33.5091,7.7937,-6.017,15.8237,12.9526
34.2048,9.4831,-8.2176,23.172,14.1404
32.102,8.6786,-4.4025,24.4369,11.5517
33.4599,9.2471,-9.0623,17.7938,13.6753
30.867,9.5122,-3.6017,16.9404,11.4411
34.5543,7.1594,-7.3293,23.9822,12.3003
31.4695,4.4219,-7.2858,17.7695,10.8742
27.5479,9.856,-8.6337,23.6932,10.0917
31.0528,5.7365,-3.8144,22.5206,7.163
33.373,4.9931,-3.6459,23.9379,8.4932
27.599,8.8889,-4.357,18.752,8.2947
32.391,8.8532,-6.692,24.9541,13.5824
32.3576,6.0212,-8.3688,15.1736,8.0399
28.7012,5.2896,-8.7408,22.0826,7.7029
28.6716,6.6303,-8.6599,16.2308,7.7022
33.488,9.7186,-7.1348,14.1483,7.2883
29.1048,6.9889,-6.9073,18.7268,10.9741
30.3726,6.0439,-3.808,21.52,7.8246
32.0548,5.1896,-8.7476,19.3779,8.4372
31.0685,7.5069,-7.3088,14,11.1647
30.7076,4.0849,-3.2206,18.0547,11.5405
31.5383,7.4628,-6.6449,17.0937,12.1099
33.0931,4.4126,-5.3799,14.9412,10.8012
27.9678,8.2214,-5.4668,23.0464,10.5478
31.7475,4.6246,-5.8135,22.6384,10.882
32.8671,6.5672,-6.2474,14.4277,12.6964
27.5598,9.7411,-7.4135,16.6921,10.1466
34.3705,9.3768,-9.0052,18.4026,9.7364
32.0817,8.5922,-5.6454,20.6497,9.2098
34.6031,7.8701,-6.4954,21.2418,12.9513
28.2295,6.1254,-8.4288,24.2142,13.0107
27.0457,9.0798,-8.2991,16.8448,11.3846
32.7816,4.3409,-9.4292,18.2295,13.0813
34.3912,8.6174,-7.847,16.4744,11.1305
27.5464,7.174,-9.9595,21.8602,10.1294
33.6747,5.8822,-6.6438,19.2046,9.81
28.7252,4.3883,-4.017,20.3306,6.3782
29.2425,6.674,-9.0663,17.7883,7.9573
32.3613,8.787,-3.736,21.526,11.4429
30.3004,7.2854,-7.4397,17.1367,14.7037
29.3711,7.5633,-3.4096,18.5896,7.0051
28.7169,8.251,-5.1956,19.0957,9.792
34.1901,4.9918,-3.5038,23.3796,8.7846
32.8312,6.1728,-9.864,23.7263,10.0957
27.3384,6.1135,-6.6819,24.9852,10.0879
29.6532,6.2881,-8.6736,19.4301,13.5264
28.4979,4.5358,-5.3933,18.0857,9.5701
32.9525,4.4246,-5.2419,16.5419,6.38
32.0317,8.1022,-4.4588,22.2316,14.707
33.663,9.6354,-3.5889,18.4757,7.4202
34.2297,4.1796,-3.826,22.7391,6.6899
31.5637,8.3869,-6.3714,18.6732,11.1169
30.0956,9.5973,-6.5836,22.7376,9.8807
30.4892,7.5527,-8.803,14.1829,14.6955
30.5775,7.1874,-6.5135,16.2318,13.8963
34.7905,9.5506,-4.6916,17.65,8.6191
27.0826,9.6819,-6.6674,22.9825,6.635
32.4926,4.9132,-4.8946,14.9717,13.8524
30.6709,9.7564,-4.0845,22.0752,11.102
29.5903,4.9575,-9.4384,16.0506,7.1404
32.5516,8.128,-8.1297,21.2636,13.0143
27.1046,7.7901,-5.0392,15.0197,10.1017
31.5225,7.9753,-9.5486,22.8064,14.3824
32.0587,7.7998,-4.5542,23.7863,9.0704
34.3136,9.0317,-7.7089,16.8281,6.6651
32.9523,9.7694,-4.8385,16.8957,9.9452
30.6149,4.5334,-6.9404,14.2693,8.3692
29.3818,9.7148,-5.9197,19.1517,11.5994
29.658,6.9867,-6.8846,23.5884,6.6327
32.6951,8.4603,-4.9831,17.0711,8.2109
31.5811,6.5341,-4.007,24.4317,9.0162
32.3601,5.7915,-3.8364,14.1801,6.1784
27.1297,4.5947,-3.872,18.7638,11.2185
29.8881,6.5579,-7.8,22.7515,6.3282
30.5705,4.5468,-8.2274,20.6058,6.0289
28.7282,8.3319,-7.8625,21.4184,10.3546
27.8946,5.7882,-3.503,14.3463,7.2326
31.8679,7.482,-3.9656,23.0518,6.8382
34.8723,5.9647,-5.1234,17.8995,10.3693
31.1213,8.2779,-3.142,20.805,10.8709
32.3382,5.4428,-5.7428,14.919,10.0439
28.0527,9.9783,-5.9802,22.3158,14.6085
33.5257,8.0181,-8.3357,16.0474,14.8454
28.421,6.7488,-7.1874,20.3481,9.1163
33.7362,9.7657,-8.5037,21.1508,13.5707
30.1004,9.9521,-6.232,17.4087,8.3621
30.3514,7.3554,-3.2205,20.0024,10.6459
27.1748,6.1481,-6.6609,21.5597,9.7673
30.93,4.6241,-5.5228,14.8687,7.4898
28.5005,5.9283,-6.1243,14.7304,10.6497
32.2372,9.2618,-4.2757,19.8434,8.5637
34.8523,4.8076,-5.2959,21.9402,13.4293
30.3316,8.0255,-5.0163,14.5198,13.4632
31.8303,7.4036,-9.3235,20.0868,6.2335
30.2291,8.3518,-3.8833,19.1858,11.6283
31.3881,9.4332,-4.6591,22.5766,7.5412
32.265,5.5167,-3.7139,16.8251,10.0022
27.6155,7.565,-5.3548,20.5359,14.1629
29.3762,4.2662,-3.4936,20.3553,8.6485
29.086,7.2246,-7.7304,23.706,14.4751
33.4398,4.8817,-6.6061,17.2058,13.9649
29.9604,9.3673,-8.0029,24.1676,11.414
30.6894,9.7081,-7.0736,19.2399,13.9412
27.4526,8.0383,-3.255,17.2474,11.3743
33.2183,7.2888,-7.2383,15.0279,7.1572
28.6065,9.1506,-7.8537,23.6178,10.8274
30.8038,6.3819,-9.6957,24.5531,11.7107
34.6785,8.2411,-7.4322,19.2265,7.6303
34.4721,8.6244,-3.4485,16.5189,10.8126
34.6346,8.7742,-9.0382,19.4845,11.4766
27.0569,7.358,-3.7415,20.3503,7.5797
32.761,4.6474,-8.9294,16.9675,11.2872
27.3446,5.7303,-6.5164,14.4153,9.6138
30.1137,4.5727,-8.6202,19.3349,14.4395
31.8273,6.363,-8.2929,22.0437,9.6795
27.5389,4.9669,-5.1834,21.6991,8.489
27.5821,9.4915,-9.5839,20.6889,8.4058
29.3347,7.487,-8.1667,23.7508,13.8685
31.7689,4.1994,-8.1391,23.1646,7.5741
32.9841,7.8864,-8.5746,20.2237,12.368
30.0303,8.5509,-9.9826,17.8186,11.9238
34.0997,4.1646,-8.2683,24.0175,10.4848
32.9204,5.969,-5.686,24.7257,9.6752
30.3494,9.593,-5.0233,15.1176,9.8381
34.5006,5.5398,-9.9383,24.7625,10.3657
28.1235,5.1154,-5.0375,16.3761,9.348
32.91,4.9346,-5.8937,16.6951,11.4979
30.1604,6.7736,-9.3228,18.2386,14.7111
27.6993,6.5122,-7.1094,15.2756,11.156
34.9298,5.9163,-4.5082,20.289,10.8529
32.7483,8.7799,-7.7933,15.6211,8.2502
31.2996,6.2147,-4.9562,15.7576,11.7552
31.0816,6.6186,-5.3734,16.612,7.5197
34.1977,7.9219,-5.4793,16.0651,13.1064
28.3976,6.582,-5.2814,20.1493,11.5081
33.1892,6.5769,-7.3363,14.0696,8.7767
34.204,7.3006,-6.561,23.0345,13.7938
34.1588,9.5328,-4.5081,24.0567,14.7486
34.047,7.4258,-5.2202,21.6393,7.5508
29.8464,8.9128,-4.4233,18.5654,12.5117
34.0666,6.1251,-4.2524,19.1808,7.9075
30.4111,8.1854,-4.6207,24.8223,11.9593
31.6589,4.8712,-6.5212,19.8436,11.7578
31.4241,4.6616,-8.9257,24.9203,9.8685
34.4591,5.5971,-8.4986,14.9928,6.9352
32.9581,4.1426,-9.4703,16.1626,11.5041
32.1255,4.6201,-7.557,22.3888,14.8172
30.809,4.768,-8.1471,20.8374,14.3569
29.2123,9.707,-3.4813,23.9232,9.5366
30.5116,7.5804,-5.3242,16.3243,9.2325
33.5838,9.2754,-6.869,18.6538,9.6041
27.0709,6.9486,-3.2686,21.3465,11.7248
31.7228,7.6946,-4.9496,16.9524,9.2505
33.9841,9.5515,-3.3774,23.5735,14.3542
34.9139,4.0811,-5.1398,17.1785,12.5751
33.8754,5.0885,-8.6643,21.0756,11.3587
32.4888,9.4427,-9.6829,24.0452,12.6873
28.4736,9.893,-4.6845,19.9975,11.78
28.5407,4.8336,-9.379,14.6015,8.2916
28.04,8.4602,-7.5711,18.2337,10.4791
27.4681,6.0069,-7.8498,20.7418,14.355
34.9944,4.254,-6.2465,24.8976,6.6689
34.1805,6.2355,-7.6837,16.0171,13.7963
32.1833,8.8468,-8.2224,16.6865,13.4824
29.1241,4.1144,-9.4541,22.4463,6.6898
29.6803,8.9473,-6.9895,24.8601,13.566
32.9535,8.5999,-5.42,23.7998,8.1806
28.6115,8.8851,-7.8804,14.4981,9.0582
33.9005,5.2651,-3.454,23.6194,14.653
32.824,7.6246,-4.3772,23.1785,14.7289
27.2519,9.6794,-6.3333,15.3295,14.8736
30.698,5.413,-4.1245,14.9243,7.8995
33.034,5.4808,-9.0532,18.1852,8.2397
28.4129,5.02,-7.0218,19.9921,12.1854
28.9463,7.3738,-8.9413,23.185,12.0076
32.8705,7.6264,-3.9119,19.3099,8.924
32.9784,4.969,-6.4029,17.6504,7.2931
32.0123,8.5009,-8.4714,18.2192,9.4588
32.3138,6.2325,-8.2417,15.6681,6.3128
31.1094,6.8405,-9.7403,20.3988,8.3185
32.4235,5.3569,-6.2125,21.8826,6.136
29.4159,6.2866,-5.9081,18.0487,10.4642
28.5313,7.781,-8.8954,22.077,6.654
32.0305,9.1363,-7.6787,24.9405,12.6346
27.1613,7.1149,-6.3437,17.3682,10.2818
30.3413,6.3603,-6.5894,23.1765,8.4388
27.9877,7.5841,-4.1342,23.8401,13.8588
31.9232,4.2881,-4.4053,22.4632,14.7758
29.7818,9.2006,-7.046,18.7537,8.4831
27.0663,7.7028,-3.1323,19.6881,11.6868
33.1802,7.4024,-5.6418,14.6917,9.8178
28.4671,8.6124,-8.0598,23.8519,8.3058
33.9552,9.9776,-6.4694,17.2347,13.2692
33.5875,6.976,-6.728,18.5554,9.4888
32.8147,9.0192,-8.5059,18.3688,14.2418
32.1318,6.7821,-5.2854,18.0253,12.9464
27.4767,7.1329,-3.1943,21.7166,9.4635
32.6778,7.4414,-5.5111,23.7581,12.7019
31.6698,6.4896,-6.4277,18.9876,10.0206
27.232,4.6084,-3.6566,19.5192,6.6854
31.8416,5.4058,-4.5176,20.112,13.4599
30.3462,9.0792,-5.6999,20.6736,9.1962
33.4065,7.8644,-5.7114,14.1829,13.0569
31.9606,7.4292,-8.4938,18.0707,8.9893
33.4261,4.4728,-3.1665,14.5956,9.4417
28.9139,6.6451,-4.3911,18.1996,9.4397
27.7726,7.4659,-5.6275,19.8743,13.4195
31.8441,8.7306,-7.6086,19.5548,11.5622
29.0717,6.1969,-5.5976,23.1728,7.3911
27.0765,9.0845,-5.2649,14.6264,12.8506
31.4039,6.3014,-5.2471,15.4296,9.0833
29.9041,4.9506,-9.6475,24.3337,11.928
32.5267,4.8867,-9.2039,15.8001,10.501
29.3625,5.9198,-7.2693,19.2726,13.0586
34.9907,9.5663,-7.838,24.645,8.2508
29.505,4.7684,-9.3124,24.9351,6.4497
34.0795,5.2464,-5.6643,24.8663,9.8582
32.6742,4.6892,-6.6802,14.2785,8.3586
30.1466,7.6192,-5.7707,15.497,6.3291
27.3857,5.1971,-7.3989,23.783,7.0164
33.6371,4.7079,-7.0538,17.6548,12.7724
33.8589,7.5805,-3.402,21.8538,13.4429
28.6817,6.3172,-7.4554,15.2056,6.3075
29.054,8.9995,-7.0461,23.8055,11.9148
27.9022,6.5102,-5.0682,16.2635,10.828
34.4574,8.0111,-3.7958,20.6495,12.5555
31.5737,6.1717,-3.1399,21.4065,7.5421
28.0416,7.9622,-9.3084,22.2981,7.096
28.4051,7.3058,-4.3486,15.168,6.5677
30.8622,4.3091,-9.7896,22.1301,13.0405
27.3752,8.5513,-9.5348,23.8329,14.6346
34.2339,9.2034,-6.231,21.2343,14.6501
33.1756,8.0938,-9.136,16.824,13.1655
31.6066,9.0683,-6.117,23.2068,13.5601
27.1149,8.753,-8.6875,24.9565,7.2795
31.624,8.98,-8.781,17.3456,10.6436
31.0367,6.852,-7.2809,18.4728,9.2037
30.973,9.1044,-5.0502,19.1297,6.5804
29.1064,7.5532,-8.957,19.7182,7.6587
32.0852,5.5592,-7.3353,20.0997,9.8844
32.8344,9.0671,-8.6313,19.6792,14.2948
33.7562,4.0195,-3.214,21.0015,7.5189
27.558,5.711,-9.1429,18.8696,7.1609
28.4312,5.1003,-7.9013,21.4957,12.4271
29.4931,8.1291,-8.4366,21.851,9.9053
30.4307,8.0745,-6.5775,14.1555,11.3917
32.2575,8.695,-9.428,18.9636,7.1786
27.2341,9.8372,-6.0003,23.4942,14.0215
31.9079,8.1446,-3.5243,15.1298,11.2884
29.506,6.2838,-5.5351,14.3896,10.6147
30.1622,5.7842,-3.456,24.1138,12.494
31.4241,6.0818,-6.3935,19.0999,10.8851
34.488,4.8197,-7.1685,23.7436,12.5134
33.6909,9.4202,-5.7875,15.2336,8.4591
31.5227,7.7472,-5.1443,15.3757,8.879
28.837,4.43,-9.5547,18.0315,14.8316
29.7673,9.6265,-6.11,16.1052,12.3305
31.5649,9.9522,-7.9548,23.7689,7.247
31.8615,6.4384,-4.386,16.1157,14.6202
31.2158,5.2303,-6.353,16.369,6.7762
30.7533,9.553,-8.3052,20.166,12.9703
29.1737,4.6064,-8.5383,21.8467,6.8548
31.2573,8.4194,-5.7678,22.8833,12.8622
32.6784,7.5237,-3.2214,22.8509,11.3586
30.4281,5.4574,-4.7083,22.3481,12.9523
31.141,9.093,-6.7326,24.057,11.7724
30.9965,6.4365,-6.2346,22.2113,12.9771
