temperature,sound,accel_x,accel_y,accel_z
24.7743,0.9308,2.4375,11.0042,2.6639
25.6499,1.9621,-1.9817,11.3235,3.1019
25.6212,1.3788,0.0555,11.2172,3.1256
25.2872,0.7974,1.0525,7.4029,4.8024
24.5972,0.0693,-2.11,12.1577,0.8161
25.0863,1.0037,-2.7759,8.6017,3.3584
24.1962,1.623,1.1071,9.7015,1.0384
24.4941,1.5041,1.4018,7.9656,1.1301
24.3764,1.76,1.4941,11.2812,3.742
25.2666,2.7012,0.4336,11.321,2.3604
25.2988,2.0718,-1.5509,11.1282,1.4279
25.2574,2.6906,2.3252,9.0681,0.4726
24.5859,2.4118,0.0085,12.8788,3.3946
25.0956,2.3806,1.9755,9.5717,4.3455
24.1211,0.6004,1.1622,11.2765,1.7087
25.3607,0.3503,-1.0384,7.727,1.7787
25.8795,1.1472,1.3254,7.0875,0.2099
25.71,1.7578,0.8557,12.2168,2.2563
25.0162,0.0266,0.717,12.7612,1.264
25.4999,1.0019,-2.7307,12.8318,0.717
25.8416,0.9341,1.2071,11.8598,1.5256
25.5268,0.4497,-2.9581,12.8746,3.1977
24.4082,0.6141,-0.3033,7.5694,2.5828
25.8732,0.9469,-2.9382,11.695,2.0427
25.7904,2.4529,-1.6638,11.275,1.0106
24.4284,2.3721,-0.0349,7.15,3.6751
25.2826,2.0998,-2.849,11.5073,0.0945
25.9191,1.151,-0.9872,7.4554,3.3986
24.7357,2.6082,0.701,10.321,3.6694
25.8258,0.4685,2.2779,10.4135,3.7765
24.7683,0.7557,-2.9293,7.5121,3.5139
24.0882,1.0458,2.5778,10.2071,2.3827
24.165,2.5758,1.7987,8.0801,4.9496
25.2015,2.6186,-0.6871,9.733,2.7028
24.8881,2.2029,1.3579,12.0038,1.4354
24.0253,0.3795,-2.5689,12.9508,2.3851
24.5533,0.1555,0.6769,10.9048,1.2511
24.2855,0.5684,-1.64,12.6633,1.5316
24.412,1.4982,-2.2585,12.2546,2.6541
25.0727,1.7894,-0.708,10.8077,0.7775
25.7097,2.0961,-2.0641,7.3142,3.8057
24.0791,2.8879,0.3601,12.1169,3.0612
24.8651,2.5209,-2.3903,8.5037,1.6128
24.1752,2.8353,0.1563,11.75,2.9212
24.86,2.0783,-2.5237,10.7361,4.2195
25.9302,0.3735,2.9568,7.4075,2.752
25.0229,2.7197,-2.8786,10.0973,2.3008
25.4933,1.9706,1.5709,10.3442,0.0053
24.5072,2.1903,-2.9987,7.4427,3.3475
25.593,1.412,-1.2167,12.9745,0.9583
24.7117,2.8533,-0.835,7.3534,4.6525
25.2401,0.1242,-2.3576,10.6537,1.7079
25.5026,2.3808,-2.1943,12.139,3.5531
25.9758,1.8418,-0.2223,11.5016,2.4379
24.4699,1.3829,-2.0659,9.5714,4.601
25.1261,1.3622,-1.9169,11.5162,1.0066
25.0444,2.1065,2.9021,11.5875,0.0512
25.2362,0.678,-2.4171,10.6043,0.2149
25.4027,1.3941,0.7315,11.4367,4.2144
24.5911,2.4059,0.5597,12.3619,2.564
24.9,2.9989,-1.1884,12.6105,0.6393
24.298,2.0672,-2.7553,8.7515,0.8584
25.7666,0.4702,1.2336,10.112,1.9441
25.3513,2.926,1.4566,9.3616,1.6042
25.7325,0.6347,-2.6632,10.3762,2.0809
25.4663,1.8842,-1.2589,11.6068,0.8589
25.1894,1.7061,0.7822,12.7621,4.2675
24.9875,0.1055,-2.5809,9.8681,0.3026
25.9253,2.7456,0.0117,10.928,4.6277
25.8566,2.5795,2.2266,7.1003,1.6884
24.5453,2.0005,-0.2212,8.4987,1.422
24.2611,2.2876,0.1466,8.0605,0.3212
24.2029,0.2931,-0.1616,12.8847,4.7465
24.2516,2.9627,1.7108,12.5732,2.9795
25.1081,2.9963,0.7859,8.0298,0.5802
24.7219,1.4929,0.6134,12.9422,0.0434
24.7775,1.4587,1.1378,7.8554,4.1791
25.3715,2.1591,-0.075,10.2986,0.8807
25.9911,0.8868,-2.6768,11.6706,0.6719
25.6573,1.8383,0.704,7.7734,1.67
25.4323,1.5332,1.2658,8.7899,2.9432
25.9485,0.3442,0.6399,12.9921,2.8649
25.568,1.1273,-0.7729,12.1224,4.3867
24.7515,2.2151,1.6656,12.6766,3.5879
25.742,2.9923,2.2327,11.2709,1.0253
25.6182,1.3732,-2.6033,12.8365,3.2164
25.2415,2.2173,0.8568,10.0744,2.6182
24.7458,1.4642,0.0682,10.5836,4.6354
25.777,0.0248,0.6311,8.5433,2.0749
24.5281,2.8961,-1.9356,7.7809,4.4003
25.3124,1.0234,2.3218,9.3253,4.4561
25.5359,1.9451,2.5725,10.9728,0.2231
25.3215,0.141,1.9693,9.7216,4.7578
24.4874,0.9311,-0.5885,9.1136,0.903
24.6734,2.5606,0.9647,11.1706,3.6343
24.616,2.022,0.9302,10.5262,0.4063
25.3315,1.4113,2.1723,7.8311,1.5496
24.6798,1.8128,2.5929,11.7343,0.4063
24.5464,1.5786,-1.0933,7.0632,4.6086
24.3906,1.1726,0.5994,12.6447,2.7178
24.6502,1.2857,1.3339,9.4456,3.1723
25.113,0.5154,-2.6475,12.9166,4.0682
24.3582,2.6431,0.7658,9.8649,4.7045
25.5026,0.5822,1.5166,11.9988,0.8567
24.9168,2.2426,-1.4291,7.8226,4.3942
25.0293,2.8867,-0.6698,10.1816,0.3712
25.3494,1.6393,2.0372,7.6586,4.6189
25.7486,0.2305,-2.2645,10.4641,3.9808
24.4218,1.6878,0.0532,10.7176,0.6089
25.0049,2.498,-2.0607,8.8937,2.5915
25.6746,0.3653,0.7634,10.0455,2.4948
24.375,1.4812,-2.2096,10.4981,4.3949
24.7062,2.0516,-1.3722,11.9257,2.4264
25.0744,1.1952,1.5051,9.4789,0.381
25.4052,0.2444,-1.6336,8.5033,2.4878
24.1133,2.668,-2.6759,11.4803,1.9732
24.0355,2.0014,0.5251,7.1952,0.2595
25.9836,0.8123,2.3842,8.3873,2.0697
24.6903,2.7858,1.8036,11.973,3.0704
24.9454,2.6514,2.9434,11.711,1.0041
25.7462,2.3853,1.9558,11.6391,0.2916
24.278,0.9988,-1.3781,10.7131,1.8429
25.7815,2.1512,0.2711,7.3873,0.3729
25.5776,1.461,-1.6498,7.4311,0.8459
24.1384,2.7557,-0.8955,11.453,1.3773
25.5137,1.4589,1.1958,11.3071,1.3557
25.6936,2.7826,-1.6734,11.1062,0.9685
25.4317,1.285,-1.6484,9.9862,4.7558
24.6345,1.3349,2.3871,8.76,2.013
24.422,2.3177,-2.3291,9.1497,4.9734
25.9989,1.5972,0.5159,7.5702,1.4294
24.6866,2.8696,-1.1671,12.9773,1.3685
24.7279,0.5218,-1.0544,11.1088,3.6766
25.8359,0.7763,-1.5547,7.1172,2.0953
25.9262,1.5637,2.8923,10.0649,3.5361
25.2988,1.0511,2.3835,8.1755,2.8524
25.6542,1.0463,-2.7087,7.6901,0.0378
24.9159,2.7557,0.9523,11.2782,4.8997
25.0159,1.8348,-1.817,8.7256,3.6668
25.0347,2.3109,0.5827,10.6833,4.2048
24.7747,1.0548,-1.9384,9.3083,2.0141
24.0001,2.2735,-2.5981,12.3988,4.0713
25.0194,1.9197,-2.4762,12.2823,0.4833
24.9374,1.0519,-0.8359,8.184,0.1209
24.4325,1.4813,0.9191,12.8364,3.033
25.4161,0.5807,0.4827,12.0662,3.3256
25.1296,1.3613,-1.0519,10.9302,3.6693
25.8836,2.2408,-0.4578,9.9353,1.321
25.1353,2.5895,-1.2388,8.8006,0.9001
24.4491,2.9981,2.5358,12.2001,2.8444
24.6249,1.7268,0.2307,11.3405,1.3067
24.5715,2.5177,1.9757,11.8869,1.8988
25.1102,1.7042,-2.8544,12.6289,0.2057
25.7725,1.2145,-2.1523,12.6293,0.5439
24.5033,1.2537,0.6257,12.0947,1.4016
24.4857,1.626,-1.2883,8.9932,2.2012
24.4837,2.4433,1.2868,12.9727,4.8407
24.7065,1.8274,-1.2668,11.9561,1.124
25.0735,2.8052,-0.0957,12.0518,2.336
24.1176,1.1036,0.079,12.556,4.7833
24.2986,2.7731,0.0088,8.0767,1.8419
24.5715,0.5357,1.4662,10.7098,3.4032
25.3839,1.7953,-0.4653,8.2384,0.8585
25.571,0.1352,-1.926,9.71,1.7407
24.8007,0.0292,-0.4627,12.8151,4.9912
25.9112,1.1281,-2.3819,11.7699,1.8022
24.4549,2.9883,-2.4991,12.595,2.1353
25.5154,1.7409,0.7529,11.6532,3.524
25.9484,1.6064,-1.175,7.841,1.3199
24.2188,2.3657,2.1823,8.5313,0.9678
25.2238,0.1401,-2.4655,12.3257,0.1279
24.3994,0.9334,2.7947,12.9937,4.4409
25.2032,2.3397,1.2672,9.946,3.7971
24.5141,0.3415,1.2819,12.3662,2.7073
25.0673,2.5314,0.7387,7.5983,2.4599
25.0274,2.8042,0.5558,9.2553,1.5467
24.5988,1.2887,0.4569,7.0814,1.084
25.6877,0.8848,2.3556,8.5207,2.7517
25.0014,1.37,0.0484,9.0518,0.5777
25.4687,1.8724,-1.2488,9.9728,2.5964
24.5243,2.8815,1.9737,10.0038,0.5185
25.0683,0.7067,2.6165,7.6198,0.3667
25.1468,1.7765,-0.7459,12.744,4.558
25.181,0.2006,-2.1986,12.9525,2.9046
24.3165,2.0084,0.4619,12.0787,1.4307
25.8655,2.1162,-0.9778,11.5978,1.1298
25.8219,0.407,-2.3076,8.3437,3.6361
25.2471,0.2067,0.5291,10.4194,3.0263
25.3412,0.7547,0.8179,8.9701,0.9948
25.7432,0.6704,1.0929,12.4948,2.5203
24.8082,1.681,1.2324,12.7037,0.8836
24.9819,1.6262,2.0267,8.6071,4.4417
25.12,1.1533,-1.1146,8.4051,2.2135
24.4043,1.6327,-2.7293,7.1368,1.5715
25.4922,2.1772,-2.6457,8.8104,2.5663
25.2207,2.3297,1.4955,8.0214,1.5694
25.7052,1.4865,-0.4968,7.7291,1.3086
25.4857,0.6931,0.6194,9.6234,3.5024
25.5085,1.8478,-2.5332,11.3744,4.0132
25.5119,0.1638,-0.344,8.3839,3.838
25.4209,2.995,-2.764,7.1186,2.842
24.9394,0.4746,-1.0974,12.0123,1.1396
25.6845,2.089,0.334,11.4976,4.6232
24.4681,1.1371,1.6812,11.3655,3.9754
24.3675,1.1258,1.4733,7.0894,4.5757
24.5982,2.0937,-2.9971,9.145,3.448
24.9798,1.925,0.7861,7.4519,1.6755
25.8259,1.6252,0.1195,9.1032,4.0982
25.8071,2.2879,-0.615,9.3495,4.7776
24.7824,1.7144,2.0544,8.4026,0.9335
25.858,0.8601,0.0302,9.2503,4.0166
24.6338,2.5609,0.6026,9.8251,1.3694
25.6595,0.3389,2.9213,10.7506,2.5353
25.817,1.3086,-0.3653,8.9857,4.2093
25.1699,0.3863,1.7019,8.7077,3.9991
25.1527,2.1542,-2.8688,7.35,2.6794
25.181,1.1123,2.6918,10.9918,3.4374
25.8948,2.4956,-2.0346,12.8704,3.9346
25.8606,2.5474,-0.6994,12.0637,0.1067
24.9469,2.0836,-2.0787,9.8055,3.7364
25.3412,0.7651,0.5069,10.7081,4.6094
24.1191,2.1378,2.8875,7.0003,0.5994
24.5203,0.0484,-1.6567,7.0354,0.4513
25.2936,2.1916,1.9706,10.1139,2.8345
24.9696,2.8764,0.4132,7.4312,3.8669
24.6143,1.4027,1.8851,11.7459,1.9933
25.4611,2.9591,2.7684,11.8896,4.6812
24.8734,0.3493,2.4986,7.6359,0.2834
24.9991,2.8867,-2.1346,7.5623,2.392
24.0315,2.2446,0.8715,12.6318,4.8209
25.1589,1.0765,0.1948,11.9759,0.0791
25.5656,2.6516,-2.4264,7.1507,3.402
25.4417,0.4569,-0.5859,10.565,3.0215
25.7264,2.053,2.5511,8.5848,0.3191
25.8543,1.2726,0.3493,7.7204,3.0293
25.1645,2.6423,1.6247,10.555,0.7667
25.2992,0.756,-2.6632,10.5069,1.0995
24.1743,2.6337,2.7208,11.9929,3.3057
25.003,2.351,2.8182,11.4492,4.1743
25.1925,2.8871,-2.9182,9.899,3.1608
24.5151,1.8435,0.0349,11.5315,2.7264
25.5559,2.2382,-2.805,12.6465,0.1611
24.6225,0.8849,-2.6898,7.8609,0.7139
25.5641,2.2111,1.061,11.6062,2.6087
25.5678,0.4199,2.1853,8.3152,4.3399
25.0822,2.4753,0.1898,10.8998,3.3247
25.9538,2.5651,-2.9014,11.5914,0.6259
25.1005,0.0473,1.4519,10.9028,0.7681
25.8258,1.5907,0.3472,8.7772,1.3564
24.4004,1.7049,1.1136,12.2993,3.092
25.1417,2.6796,-1.1131,8.3464,4.564
24.7074,2.9192,-1.207,10.5598,3.5468
24.9451,0.7963,-0.9799,12.891,3.4475
25.4221,2.1242,2.7173,7.5912,2.2687
25.9464,0.2024,1.5698,10.9663,1.8492
25.7815,1.703,2.4433,7.1653,2.1281
24.7679,1.8454,1.2758,10.4327,4.2203
25.8997,1.937,0.8444,9.0031,2.5338
25.8999,0.1228,1.7291,7.6366,1.3789
25.7957,1.872,2.974,10.2934,1.0299
25.5225,2.2106,-0.1511,11.8326,2.1205
25.7441,2.536,0.6699,12.0633,2.8114
24.3877,0.3573,-1.7488,10.5615,3.139
25.2428,0.1134,0.5753,12.8776,1.5789
25.6458,2.961,0.1989,9.5455,1.0121
25.3742,1.0018,1.3674,9.1835,2.6305
24.7588,0.8651,1.6018,9.1754,4.1376
24.1504,0.8542,1.54,12.6483,1.8941
25.6172,0.1585,1.2337,9.9487,0.9373
24.4107,2.0883,0.9964,11.6549,1.1909
25.9593,0.3443,2.7162,11.5559,2.2438
25.3816,0.3019,-2.8174,9.8657,4.326
25.1814,0.625,2.1292,8.1873,0.1117
25.6151,2.9608,-0.5869,11.6468,4.8191
24.1989,0.4109,1.3083,9.6365,0.4388
25.7426,2.945,-1.617,9.0325,3.1741
24.8959,0.3359,2.879,9.333,4.3082
25.0026,2.2299,0.7785,10.8274,1.6647
25.5305,1.4814,1.2796,11.2644,0.5204
25.5389,0.2651,-2.0127,7.1324,1.8396
25.781,2.3476,-2.784,10.9934,1.3404
24.5827,1.5099,-0.7709,12.538,3.7234
24.9463,0.4549,-2.0165,12.5338,0.1003
25.4993,0.2959,1.3178,10.0937,2.7799
25.2092,1.7363,-1.1385,10.5777,2.9324
24.4655,0.1971,-1.9582,12.1031,0.8889
24.6767,2.9745,-1.216,11.0159,4.2336
25.4808,2.7737,0.6835,9.9729,0.6702
25.8112,0.4523,2.0919,9.7743,1.3966
25.8427,1.4202,-0.3602,12.618,0.1709
25.773,0.4906,-2.5306,8.4365,3.407
25.6076,1.1394,2.3861,12.0982,4.4327
25.6217,2.0109,-0.1289,7.3071,3.6448
25.7944,1.6789,0.8282,11.6719,3.4567
25.815,1.3072,-0.4602,7.9818,3.3297
24.0522,1.7896,2.1331,8.6611,2.589
25.4076,0.6994,-0.4,11.2557,2.3084
24.5144,1.4041,-0.3582,9.6542,3.5755
24.3529,0.5852,-0.6186,12.7625,2.2314
24.6458,2.3017,1.7467,12.9883,2.6115
24.2258,2.4967,2.9584,11.7518,4.7557
24.1688,1.9413,-2.4514,10.3368,4.2852
25.1149,2.4344,-2.9262,8.4768,4.4959
24.2268,0.7287,-1.2948,9.1136,4.6334
24.3395,2.7063,-0.9669,12.9479,0.2319
25.6176,1.3874,1.0559,9.2726,2.9288
25.8291,1.2182,2.5898,12.969,0.1366
24.8832,2.6878,-0.5443,11.2829,3.9552
25.4869,1.7773,2.2879,11.5279,3.4267
24.2719,1.9641,-0.0753,9.9002,0.468
25.2753,0.4299,2.9356,11.9686,1.2295
24.9199,1.3133,1.3255,9.9673,4.6667
24.6091,1.0803,-2.2922,11.4992,0.9868
24.7765,0.1486,0.5516,8.9242,0.1507
24.2598,0.3535,2.9133,8.3451,0.895
24.0098,1.0231,2.1751,9.6868,4.2281
25.0194,2.8014,-0.1693,8.8974,0.4236
24.389,0.2452,-2.0085,9.4724,3.5825
25.216,0.9324,-2.4143,9.6957,1.8986
25.6116,2.6513,-2.3778,10.0441,2.3201
24.5293,1.5632,2.2472,8.6987,1.409
24.4591,1.7292,-0.7739,12.4294,4.7497
25.889,0.1047,-1.4375,8.6706,2.7322
25.7495,0.0797,2.1815,12.2667,2.3145
25.7602,0.0381,0.6725,7.0321,0.2507
25.6769,0.9258,0.5136,12.9343,1.6691
24.0401,2.371,2.664,11.8668,2.4596
24.9724,1.5838,-2.8512,12.0332,0.0898
24.8216,0.3607,1.2102,12.5467,0.3277
24.4734,0.8744,-2.0385,9.784,2.8407
24.6091,1.3722,2.0263,9.9514,3.1764
25.7317,2.8524,0.6667,11.0027,4.8159
24.8979,2.5255,2.6874,8.6284,0.9999
24.7026,0.7581,-0.9406,8.6043,3.523
25.2203,2.5181,0.8572,7.7413,3.3452
25.1359,1.9962,1.043,11.5518,2.2238
25.5849,0.4817,-0.2044,12.0018,4.3407
25.2948,0.3652,1.6911,10.3974,4.5284
24.0434,0.6061,-2.0846,8.6998,3.363
24.3674,2.2627,-1.4143,9.7778,3.7922
25.1376,0.5033,2.3571,7.2261,2.4483
24.5846,2.5623,-0.4206,12.3201,3.1496
25.5032,0.8863,2.3397,12.8848,0.2917
25.8681,1.2241,-2.1957,9.1493,0.0154
25.5742,2.3388,1.9645,10.1033,2.695
25.1235,1.9211,-1.0346,7.1669,4.2022
24.5356,1.1474,-2.0376,9.9451,2.0032
24.9955,0.8254,-2.6491,11.3458,3.5714
24.4986,0.1884,-0.732,9.3358,2.13
25.0398,0.6854,0.6203,11.9248,4.0233
25.4316,2.5228,-2.5176,12.9808,3.6766
24.1784,2.7794,2.0359,8.441,4.4633
25.5775,1.9711,0.2744,9.8414,3.2642
25.9711,0.9833,0.0563,10.3633,3.2218
25.2729,0.1083,1.5424,10.7063,2.7858
24.5938,2.2043,0.8753,11.3855,2.264
25.1457,2.5053,2.4967,8.1269,2.5539
25.8142,0.9604,1.7834,10.8547,2.9355
24.18,0.7569,0.8749,8.7363,3.9126
24.7487,0.5682,-0.424,11.4387,2.4984
24.636,1.481,-1.45,11.0634,1.333
25.7784,1.2123,2.4593,11.1273,4.6989
25.4519,2.3989,1.8364,7.2281,0.6974
25.6401,1.9774,2.6354,11.0145,4.1592
24.2857,1.6371,0.8158,12.4016,1.3399
24.8198,1.7483,1.6223,7.4764,3.3184
25.0829,0.298,-1.0024,7.1762,3.352
24.8595,0.1791,-0.0088,12.5173,3.9165
25.1511,2.4249,1.4653,8.7013,3.6627
25.9206,2.2501,-2.4576,7.712,4.1733
24.4291,0.3973,-1.5301,11.4256,3.5554
24.6146,2.109,2.3612,7.5128,4.4249
24.9188,1.4407,0.3305,11.8248,0.3084
24.2739,2.2366,-1.3011,8.287,4.2666
24.0572,1.0647,2.7501,12.6451,2.1339
24.6841,0.823,-1.2122,9.9876,1.63
25.4833,2.9643,1.2852,12.9367,1.1681
24.4503,0.7477,2.6566,7.4297,3.8438
25.8508,1.2264,1.7448,8.2177,3.4653
25.3931,1.1331,-2.7156,10.5873,0.265
25.9254,0.8193,-1.8939,11.2293,4.4507
24.2072,2.6302,-2.4682,8.3555,4.8895
24.431,0.3064,-2.8551,10.7224,0.7032
25.5827,0.6346,1.868,7.367,3.2528
24.1472,0.4738,-1.278,12.3649,1.4626
25.1331,1.6189,-1.4033,11.4521,4.5085
25.4657,1.4536,1.7472,8.7682,1.2447
25.5268,0.2695,-0.364,10.1053,1.7304
25.8761,1.205,-0.1823,7.9255,1.9021
24.114,2.3504,1.8341,11.9737,4.8786
24.4236,0.7991,-0.5483,9.4458,3.2288
25.9671,0.0763,2.5792,8.509,4.0743
24.6435,2.4769,-2.1677,8.9312,0.0519
25.4929,2.4291,2.4401,10.5018,3.9891
25.0946,0.3746,0.3154,10.0487,3.3288
24.8569,0.5604,1.7976,7.1048,2.9307
25.2215,0.6952,-0.3324,8.9176,1.643
24.9136,2.9058,0.8658,11.019,4.4324
25.3233,2.1969,-2.6631,7.7771,4.8988
24.2584,2.6265,-1.8122,7.3795,0.2676
24.7854,2.1423,0.8039,7.0768,3.4233
24.1113,2.6911,1.7971,7.764,1.173
25.9212,0.8039,0.4094,11.8354,1.5582
24.1042,0.7084,1.2637,11.8985,3.8746
25.8392,0.3925,-1.8164,8.8666,3.5544
25.7135,2.9914,0.3384,9.2565,2.0484
25.647,0.211,-1.6866,12.3246,0.3797
25.3293,1.661,1.2129,7.0202,0.1404
25.8517,0.8914,0.5391,11.6873,1.8478
25.1727,2.8687,1.6864,10.4322,0.1142
24.0055,0.7341,-2.9861,8.0911,4.4926
24.4879,0.7206,0.0866,7.6477,0.8476
25.0812,0.4705,-1.8029,12.7247,4.9349
24.0448,2.9092,2.185,9.6061,4.107
24.8316,2.8147,-1.9551,7.2315,2.9062
24.4098,2.294,-2.3763,11.2612,0.7368
24.2653,1.7647,-1.8044,7.2488,2.5603
25.3606,0.3597,-0.5679,9.8968,0.7826
25.9701,0.0221,-2.2684,10.784,0.7305
24.6911,2.2597,-1.8368,8.1144,4.088
24.2364,0.3023,2.1919,9.5196,0.7703
25.1643,2.9387,1.4998,10.8895,4.3947
24.3723,1.2049,2.8303,7.1256,4.2018
25.7395,0.4354,1.4039,12.5564,2.5977
25.4047,1.2768,0.2791,8.634,3.5815
25.8074,2.6612,1.0962,7.0005,2.1697
25.2145,2.5681,-2.9389,8.2685,0.6211
24.6662,2.4017,-2.9624,10.4343,3.6283
24.6771,1.4355,-2.5879,10.8978,2.5618
25.7551,0.0381,1.5178,9.3711,3.5312
25.0529,2.3794,2.0278,11.91,1.2696
25.1338,0.8151,-2.5794,11.6579,4.3489
25.8032,2.3884,-1.0906,11.2143,1.3552
25.5428,1.5529,-0.2083,12.3896,4.7585
24.6368,0.4712,2.6619,11.8985,0.2106
25.0887,0.9307,-0.0113,8.4447,3.5737
24.4324,2.0406,1.6765,7.8369,0.4141
24.69,1.2739,-0.8344,9.4693,1.5869
25.0562,2.4137,-1.5567,12.5239,1.7731
24.097,2.6391,2.1938,11.4968,4.2186
24.9517,1.6841,-1.161,12.2923,3.4888
24.0332,1.6643,2.5888,11.566,3.255
25.2327,0.5127,0.3463,12.1258,0.8508
25.4306,0.3258,2.3528,8.0992,4.7756
25.3618,1.0432,-0.8497,12.8017,3.1383
24.9326,2.016,-1.3457,7.9501,1.9774
25.2002,1.6536,-1.7349,7.2853,2.9465
24.138,0.4167,-0.2533,12.3787,3.2429
25.268,1.358,0.2457,8.7324,2.1588
24.3401,2.0903,2.087,11.3081,0.4219
24.6797,0.0556,-0.4252,9.3164,0.3433
25.0918,0.7881,2.18,8.2596,4.515
25.7328,1.2693,1.2684,9.109,0.9812
25.1389,0.5437,-1.597,8.5377,1.3033
25.1572,0.4457,0.1851,9.1071,0.3962
25.0702,0.7118,2.7472,11.3241,3.9319
24.2771,1.5516,-2.2353,10.0244,0.834
24.2162,2.0463,-2.3246,7.6465,0.9079
25.6526,0.1102,-2.0136,12.6604,0.2187
24.8503,0.4522,0.7759,12.835,3.0279
24.2144,2.7195,-0.406,11.3468,3.299
25.9987,0.1252,2.6922,12.0634,4.2913
25.8083,2.671,-2.3923,11.8277,2.6067
25.1921,1.8396,-0.3356,7.9221,1.9327
25.5038,2.1763,-1.1092,7.3733,0.5289
25.561,0.9373,-0.0646,8.4085,3.5898
25.1867,1.0029,-2.7966,10.8084,1.1933
25.0275,2.5621,-2.9349,12.7056,0.5012
24.2555,0.5855,-0.7455,9.8372,2.1006
25.734,0.9449,-2.3069,8.5531,0.4056
25.6758,1.7326,0.6005,9.8073,2.7088
25.3627,2.1803,-1.2183,10.3478,0.7658
24.7535,2.9795,-1.9575,8.2955,1.6613
25.9972,1.2824,1.1343,8.4906,4.1215
24.0185,0.1738,0.4908,8.8408,1.8047
25.0927,2.9915,1.8798,11.4969,0.299
25.1478,0.3086,-1.2808,7.424,1.5885
25.4443,0.7761,1.1418,7.1521,0.8002
24.577,0.6526,-1.3189,12.768,1.3189
25.7916,2.881,-1.0298,11.194,4.9591
24.3308,0.1628,-2.374,8.0126,2.2844
24.6788,2.7827,-0.0018,10.7667,0.5704
24.5312,1.8413,-2.4735,11.6108,1.807
25.1566,1.1233,0.9727,10.029,2.8429
25.417,2.4737,2.8531,7.4012,3.4617
25.8181,2.9247,1.576,10.2163,0.0726
25.3101,0.2322,-0.6611,10.8834,3.2982
24.1393,0.9874,-0.889,12.955,0.9117
25.3971,2.6849,1.5224,7.7237,0.1138
24.2346,2.3073,-0.8496,9.4955,2.8207
24.3626,1.0893,0.1449,10.589,3.7117
25.493,2.0957,1.2138,11.7521,2.9953
24.5427,1.6985,1.0518,12.5489,0.603
25.8797,0.5235,-0.3986,7.2395,1.094
24.688,1.8323,-0.3351,7.8658,2.9886
24.6637,2.9468,-1.2856,9.3159,3.0014
25.5842,1.688,-0.3141,8.9313,4.7135
24.6913,0.8462,2.0192,12.4826,0.0074
25.4966,2.688,-2.9527,7.1432,4.7761
25.4062,0.1457,0.1493,11.2054,1.6248
24.6688,0.6287,1.3502,10.2188,2.4605
25.2749,1.8952,2.0249,8.9821,4.8202
25.59,2.4857,-0.2026,11.7965,2.5153
25.2471,0.2868,-2.1437,12.561,4.5851
25.8728,1.7665,0.9986,12.4613,4.4072
24.1257,2.7704,2.6957,10.7105,3.9104
25.7234,0.4656,-2.2548,12.7387,4.073
24.5518,0.446,-1.2472,12.5673,1.1189
24.2623,1.882,0.4491,9.8212,3.8905
24.9259,0.8305,-1.1699,8.6788,4.7217
24.0208,2.7547,-2.4556,10.7546,4.6522
25.2833,1.8294,-1.0406,12.1944,1.8032
25.0788,1.8451,-2.0852,7.8735,2.8839
25.0421,0.8859,-0.2624,12.8363,0.1074
25.1111,2.0042,0.4428,12.0377,2.8258
24.547,2.181,0.6046,8.4743,0.1222
24.9163,1.6592,-1.9233,9.3619,1.0136
25.1875,2.3533,-1.7129,11.4134,0.3505
25.0223,1.1289,0.5149,12.8508,1.4842
24.4342,2.5581,-2.0491,7.008,2.2222
25.1202,0.7635,1.478,10.2476,1.0653
25.0313,0.5977,-2.3357,11.0363,3.2798
24.0842,2.956,1.3439,8.4172,0.6889
25.6219,0.3585,1.1896,10.6914,1.8699
24.3549,1.2894,0.1762,10.2488,0.9002
25.6275,1.6224,0.0434,9.9828,3.0986
25.7063,0.9337,-0.6303,10.1977,0.8009
25.4087,2.7022,-1.1492,11.805,3.5207
24.2439,1.3872,1.4619,11.8001,4.0337
24.5921,0.8075,-1.9424,9.8148,4.7577
24.8208,0.4618,-1.4191,8.3804,3.6361
25.1663,0.8315,1.6961,8.5798,0.3175
25.5905,0.4989,-1.2898,8.7677,2.8019
25.4539,0.2284,1.6835,8.8951,2.8029
24.1357,1.5046,-2.7977,11.2935,4.4184
25.9167,0.0009,2.3981,12.6252,2.1224
24.0226,0.2005,-2.6348,12.0909,2.5556
25.5995,1.8383,0.5756,11.0509,3.566
25.4384,1.7762,0.5706,7.1731,1.7437
24.7411,1.5184,2.3753,12.1914,1.5223
24.3451,1.1993,2.4517,11.0017,2.8211
24.8053,0.3535,1.5583,7.2116,4.0225
25.3379,2.2102,-2.3322,7.8797,0.8783
24.3607,2.7858,0.724,9.4039,2.228
24.2526,0.0122,-1.7758,9.4764,4.8494
25.2974,1.5837,-1.6181,11.8392,4.4493
25.2729,1.3825,0.0063,7.444,0.7246
25.9497,1.7527,1.8121,10.7381,2.771
25.9774,0.5597,0.2197,12.7819,4.0843
24.3276,1.0407,-2.5534,12.0289,3.9888
25.3723,0.2263,-1.3298,10.884,4.9557
25.0915,2.7699,0.0078,7.636,4.0908
25.2225,2.6359,-0.7972,12.1984,1.5954
25.121,2.8375,1.4353,11.4399,0.1532
25.5149,0.5484,0.0566,9.7614,3.4062
25.6412,1.5076,-1.5715,10.4437,3.4916
24.3383,0.0429,0.2871,11.4739,2.0027
25.2055,1.4448,-0.2148,8.727,4.5058
